venta_id,ts,sku,categoria,rider_id,ciudad,monto_ars,canal
S001024,2026-01-19T15:00:00+00:00,SKU034,seguro,R0068,Buenos Aires,1990,web
S001025,2026-05-10T23:00:00+00:00,SKU035,seguro,R0015,Cordoba,9790,web
S001026,2026-03-19T22:00:00+00:00,SKU034,seguro,R0090,Buenos Aires,1990,app
S001027,2026-01-28T05:00:00+00:00,SKU040,seguro,R0081,Cordoba,5790,app
S001028,2026-03-29T11:00:00+00:00,SKU037,seguro,R0008,Buenos Aires,14990,estacion
S001029,2026-06-02T04:00:00+00:00,SKU016,recarga,R0093,Cordoba,1890,app
S001030,2026-04-09T07:00:00+00:00,SKU034,seguro,R0063,Cordoba,5790,web
S001031,2026-04-04T15:00:00+00:00,SKU029,accesorio,R0051,Cordoba,1890,app
S001032,2026-03-19T13:00:00+00:00,SKU036,seguro,R0031,Cordoba,3290,app
S001033,2026-03-24T13:00:00+00:00,SKU011,recarga,R0039,Buenos Aires,3490,app
S001034,2026-04-30T17:00:00+00:00,SKU010,pase,R0074,Cordoba,1890,app
S001035,2026-05-18T07:00:00+00:00,SKU031,seguro,R0019,Cordoba,1890,app
S001036,2026-02-06T13:00:00+00:00,SKU018,recarga,R0012,Cordoba,3290,web
S001037,2026-03-20T05:00:00+00:00,SKU001,pase,R0071,Buenos Aires,14990,web
S001038,2026-05-23T14:00:00+00:00,SKU040,seguro,R0061,Cordoba,5790,app
S001039,2026-06-11T01:00:00+00:00,SKU025,accesorio,R0104,Buenos Aires,1990,app
S001040,2026-02-23T02:00:00+00:00,SKU036,seguro,R0049,Buenos Aires,9990,app
S001041,2026-02-17T14:00:00+00:00,SKU023,accesorio,R0088,Buenos Aires,14990,web
S001042,2026-03-20T14:00:00+00:00,SKU038,seguro,R0018,Buenos Aires,1990,app
S001043,2026-03-08T04:00:00+00:00,SKU038,seguro,R0073,Cordoba,3290,web
S001044,2026-03-05T20:00:00+00:00,SKU021,accesorio,R0018,Cordoba,1890,estacion
S001045,2026-06-02T07:00:00+00:00,SKU022,accesorio,R0044,Cordoba,3290,web
S001046,2026-06-10T00:00:00+00:00,SKU035,seguro,R0006,Cordoba,9790,web
S001047,2026-04-10T02:00:00+00:00,SKU026,accesorio,R0006,Buenos Aires,9990,app
S001048,2026-06-13T02:00:00+00:00,SKU013,recarga,R0040,Buenos Aires,3490,estacion
S001049,2026-05-04T18:00:00+00:00,SKU034,seguro,R0102,Buenos Aires,1990,app
S001050,2026-03-25T06:00:00+00:00,SKU017,recarga,R0063,Buenos Aires,5990,app
S001051,2026-05-02T09:00:00+00:00,SKU009,pase,R0039,Cordoba,9790,web
S001052,2026-04-01T15:00:00+00:00,SKU020,recarga,R0005,Buenos Aires,1990,app
S001053,2026-06-10T12:00:00+00:00,SKU008,pase,R0067,Buenos Aires,1990,app
S001054,2026-04-12T02:00:00+00:00,SKU019,recarga,R0109,Cordoba,5790,web
S001055,2026-05-01T04:00:00+00:00,SKU012,recarga,R0052,Buenos Aires,1990,app
S001056,2026-02-23T11:00:00+00:00,SKU033,seguro,R0089,Cordoba,1890,app
S001057,2026-06-04T08:00:00+00:00,SKU006,pase,R0015,Cordoba,9790,estacion
S001058,2026-04-15T23:00:00+00:00,SKU031,seguro,R0014,Cordoba,1890,web
S001059,2026-02-06T17:00:00+00:00,SKU018,recarga,R0102,Cordoba,3290,web
S001060,2026-04-01T04:00:00+00:00,SKU028,accesorio,R0079,Cordoba,9790,web
S001061,2026-04-03T16:00:00+00:00,SKU013,recarga,R0116,Cordoba,5790,estacion
S001062,2026-05-24T09:00:00+00:00,SKU009,pase,R0028,Buenos Aires,5990,app
S001063,2026-06-06T23:00:00+00:00,SKU035,seguro,R0019,Cordoba,9790,app
S001064,2026-06-13T16:00:00+00:00,SKU011,recarga,R0071,Cordoba,9790,web
S001065,2026-01-25T01:00:00+00:00,SKU001,pase,R0006,Cordoba,9790,app
S001066,2026-05-08T18:00:00+00:00,SKU037,seguro,R0077,Buenos Aires,14990,web
S001067,2026-03-24T18:00:00+00:00,SKU031,seguro,R0092,Buenos Aires,9990,estacion
S001068,2026-05-21T19:00:00+00:00,SKU022,accesorio,R0106,Cordoba,3290,app
S001069,2026-05-22T13:00:00+00:00,SKU034,seguro,R0018,Cordoba,5790,web
S001070,2026-04-01T13:00:00+00:00,SKU038,seguro,R0064,Cordoba,3290,web
S001071,2026-04-30T00:00:00+00:00,SKU026,accesorio,R0104,Buenos Aires,9990,app
S001072,2026-03-14T21:00:00+00:00,SKU005,pase,R0027,Cordoba,5790,estacion
S001073,2026-04-24T08:00:00+00:00,SKU004,pase,R0106,Cordoba,1890,app
S001074,2026-04-06T10:00:00+00:00,SKU009,pase,R0024,Cordoba,9790,app
S001075,2026-06-06T16:00:00+00:00,SKU039,seguro,R0038,Buenos Aires,14990,web
S001076,2026-02-08T12:00:00+00:00,SKU004,pase,R0024,Cordoba,1890,web
S001077,2026-03-21T21:00:00+00:00,SKU008,pase,R0037,Buenos Aires,1990,web
S001078,2026-01-17T13:00:00+00:00,SKU008,pase,R0089,Cordoba,9790,app
S001079,2026-04-12T21:00:00+00:00,SKU002,pase,R0106,Buenos Aires,9990,estacion
S001080,2026-04-02T04:00:00+00:00,SKU004,pase,R0025,Cordoba,1890,web
S001081,2026-01-31T14:00:00+00:00,SKU009,pase,R0106,Buenos Aires,5990,estacion
S001082,2026-04-30T15:00:00+00:00,SKU003,pase,R0029,Buenos Aires,3490,web
S001083,2026-02-09T21:00:00+00:00,SKU030,accesorio,R0000,Cordoba,3290,app
S001084,2026-03-28T12:00:00+00:00,SKU006,pase,R0117,Buenos Aires,9990,estacion
S001085,2026-03-18T20:00:00+00:00,SKU008,pase,R0045,Cordoba,9790,web
S001086,2026-01-18T08:00:00+00:00,SKU004,pase,R0019,Cordoba,1890,estacion
S001087,2026-01-16T11:00:00+00:00,SKU035,seguro,R0081,Cordoba,9790,estacion
S001088,2026-04-01T20:00:00+00:00,SKU002,pase,R0045,Buenos Aires,9990,app
S001089,2026-04-13T09:00:00+00:00,SKU026,accesorio,R0010,Buenos Aires,9990,web
S001090,2026-05-25T06:00:00+00:00,SKU010,pase,R0098,Buenos Aires,9990,app
S001091,2026-02-09T19:00:00+00:00,SKU022,accesorio,R0060,Cordoba,3290,estacion
S001092,2026-05-03T08:00:00+00:00,SKU010,pase,R0028,Buenos Aires,9990,app
S001093,2026-03-06T07:00:00+00:00,SKU035,seguro,R0106,Buenos Aires,1990,estacion
S001094,2026-05-13T08:00:00+00:00,SKU021,accesorio,R0012,Buenos Aires,9990,app
S001095,2026-03-06T12:00:00+00:00,SKU031,seguro,R0110,Buenos Aires,9990,web
S001096,2026-02-03T00:00:00+00:00,SKU025,accesorio,R0048,Cordoba,9790,app
S001097,2026-05-04T15:00:00+00:00,SKU030,accesorio,R0065,Buenos Aires,3490,app
S001098,2026-01-15T06:00:00+00:00,SKU039,seguro,R0039,Buenos Aires,14990,app
S001099,2026-05-11T06:00:00+00:00,SKU014,recarga,R0028,Buenos Aires,9990,estacion
S001100,2026-02-19T23:00:00+00:00,SKU038,seguro,R0079,Buenos Aires,1990,app
S001101,2026-02-28T04:00:00+00:00,SKU036,seguro,R0091,Cordoba,3290,app
S001102,2026-02-17T01:00:00+00:00,SKU014,recarga,R0064,Cordoba,3290,app
S001103,2026-03-07T11:00:00+00:00,SKU012,recarga,R0019,Cordoba,1890,estacion
S001104,2026-02-04T13:00:00+00:00,SKU037,seguro,R0052,Buenos Aires,14990,estacion
S001105,2026-01-24T12:00:00+00:00,SKU006,pase,R0053,Cordoba,9790,web
S001106,2026-03-15T10:00:00+00:00,SKU013,recarga,R0064,Buenos Aires,3490,app
S001107,2026-04-03T12:00:00+00:00,SKU027,accesorio,R0076,Cordoba,3290,app
S001108,2026-05-03T16:00:00+00:00,SKU032,seguro,R0000,Cordoba,9790,estacion
S001109,2026-02-24T20:00:00+00:00,SKU010,pase,R0016,Cordoba,1890,app
S001110,2026-05-10T20:00:00+00:00,SKU026,accesorio,R0051,Buenos Aires,9990,web
S001111,2026-02-13T15:00:00+00:00,SKU026,accesorio,R0084,Cordoba,3290,web
S001112,2026-02-01T10:00:00+00:00,SKU026,accesorio,R0036,Buenos Aires,9990,web
S001113,2026-02-02T15:00:00+00:00,SKU016,recarga,R0101,Buenos Aires,5990,app
S001114,2026-01-23T18:00:00+00:00,SKU036,seguro,R0109,Buenos Aires,9990,app
S001115,2026-04-15T18:00:00+00:00,SKU013,recarga,R0064,Cordoba,5790,web
S001116,2026-03-24T16:00:00+00:00,SKU033,seguro,R0006,Cordoba,1890,app
S001117,2026-04-10T12:00:00+00:00,SKU026,accesorio,R0080,Cordoba,3290,estacion
S001118,2026-03-04T08:00:00+00:00,SKU030,accesorio,R0061,Cordoba,3290,app
S001119,2026-05-24T17:00:00+00:00,SKU039,seguro,R0089,Cordoba,5790,estacion
S001120,2026-03-24T12:00:00+00:00,SKU027,accesorio,R0072,Buenos Aires,9990,app
S001121,2026-05-04T12:00:00+00:00,SKU010,pase,R0119,Buenos Aires,9990,web
S001122,2026-02-04T18:00:00+00:00,SKU028,accesorio,R0075,Cordoba,9790,web
S001123,2026-03-30T05:00:00+00:00,SKU031,seguro,R0003,Buenos Aires,9990,web
S001124,2026-05-06T05:00:00+00:00,SKU030,accesorio,R0114,Buenos Aires,3490,estacion
S001125,2026-05-06T23:00:00+00:00,SKU020,recarga,R0067,Cordoba,5790,app
S001126,2026-05-05T01:00:00+00:00,SKU023,accesorio,R0081,Cordoba,5790,app
S001127,2026-03-21T15:00:00+00:00,SKU015,recarga,R0013,Buenos Aires,9990,app
S001128,2026-05-03T11:00:00+00:00,SKU038,seguro,R0106,Cordoba,3290,app
S001129,2026-03-06T08:00:00+00:00,SKU012,recarga,R0093,Cordoba,1890,web
S001130,2026-04-11T11:00:00+00:00,SKU032,seguro,R0112,Cordoba,9790,web
S001131,2026-03-20T20:00:00+00:00,SKU016,recarga,R0104,Buenos Aires,5990,app
S001132,2026-03-10T12:00:00+00:00,SKU034,seguro,R0038,Cordoba,5790,app
S001133,2026-04-10T18:00:00+00:00,SKU018,recarga,R0099,Cordoba,3290,app
S001134,2026-06-09T10:00:00+00:00,SKU001,pase,R0094,Buenos Aires,14990,estacion
S001135,2026-06-03T02:00:00+00:00,SKU036,seguro,R0050,Buenos Aires,9990,estacion
S001136,2026-02-16T05:00:00+00:00,SKU024,accesorio,R0096,Buenos Aires,1990,estacion
S001137,2026-05-19T17:00:00+00:00,SKU005,pase,R0054,Buenos Aires,5990,app
S001138,2026-04-15T17:00:00+00:00,SKU005,pase,R0039,Cordoba,5790,app
S001139,2026-04-07T14:00:00+00:00,SKU023,accesorio,R0100,Buenos Aires,14990,app
S001140,2026-01-24T22:00:00+00:00,SKU012,recarga,R0049,Buenos Aires,1990,app
S001141,2026-01-21T13:00:00+00:00,SKU017,recarga,R0072,Cordoba,1890,app
S001142,2026-04-15T21:00:00+00:00,SKU012,recarga,R0044,Cordoba,1890,estacion
S001143,2026-04-25T03:00:00+00:00,SKU002,pase,R0115,Buenos Aires,9990,app
S001144,2026-05-28T19:00:00+00:00,SKU004,pase,R0080,Cordoba,1890,estacion
S001145,2026-01-30T04:00:00+00:00,SKU023,accesorio,R0118,Cordoba,5790,app
S001146,2026-01-16T09:00:00+00:00,SKU020,recarga,R0072,Cordoba,5790,app
S001147,2026-05-27T10:00:00+00:00,SKU028,accesorio,R0111,Buenos Aires,5990,app
S001148,2026-05-23T20:00:00+00:00,SKU006,pase,R0029,Cordoba,9790,app
S001149,2026-04-28T03:00:00+00:00,SKU012,recarga,R0105,Cordoba,1890,estacion
S001150,2026-02-27T11:00:00+00:00,SKU030,accesorio,R0022,Cordoba,3290,app
S001151,2026-02-20T11:00:00+00:00,SKU010,pase,R0044,Cordoba,1890,app
S001152,2026-05-08T06:00:00+00:00,SKU029,accesorio,R0089,Cordoba,1890,estacion
S001153,2026-05-24T05:00:00+00:00,SKU040,seguro,R0033,Cordoba,5790,app
S001154,2026-05-10T00:00:00+00:00,SKU033,seguro,R0042,Buenos Aires,5990,estacion
S001155,2026-04-13T18:00:00+00:00,SKU027,accesorio,R0066,Cordoba,3290,app
S001156,2026-02-10T23:00:00+00:00,SKU036,seguro,R0078,Buenos Aires,9990,web
S001157,2026-03-14T19:00:00+00:00,SKU015,recarga,R0005,Cordoba,3290,app
S001158,2026-06-09T12:00:00+00:00,SKU016,recarga,R0005,Cordoba,1890,app
S001159,2026-05-17T05:00:00+00:00,SKU010,pase,R0027,Buenos Aires,9990,estacion
S001160,2026-02-11T01:00:00+00:00,SKU016,recarga,R0025,Cordoba,1890,estacion
S001161,2026-05-11T18:00:00+00:00,SKU009,pase,R0108,Buenos Aires,5990,app
S001162,2026-05-03T21:00:00+00:00,SKU040,seguro,R0064,Buenos Aires,5990,app
S001163,2026-03-20T17:00:00+00:00,SKU039,seguro,R0034,Cordoba,5790,app
S001164,2026-04-26T01:00:00+00:00,SKU015,recarga,R0017,Buenos Aires,9990,web
S001165,2026-01-27T16:00:00+00:00,SKU035,seguro,R0116,Cordoba,9790,web
S001166,2026-02-14T23:00:00+00:00,SKU038,seguro,R0085,Cordoba,3290,estacion
S001167,2026-02-18T02:00:00+00:00,SKU035,seguro,R0089,Cordoba,9790,estacion
S001168,2026-01-26T21:00:00+00:00,SKU010,pase,R0106,Cordoba,1890,estacion
S001169,2026-04-25T11:00:00+00:00,SKU005,pase,R0081,Buenos Aires,5990,app
S001170,2026-03-13T12:00:00+00:00,SKU034,seguro,R0106,Cordoba,5790,app
S001171,2026-01-29T01:00:00+00:00,SKU013,recarga,R0079,Cordoba,5790,app
S001172,2026-04-15T15:00:00+00:00,SKU040,seguro,R0068,Buenos Aires,5990,app
S001173,2026-06-12T15:00:00+00:00,SKU001,pase,R0107,Cordoba,9790,app
S001174,2026-03-05T02:00:00+00:00,SKU005,pase,R0039,Buenos Aires,5990,app
S001175,2026-05-30T23:00:00+00:00,SKU021,accesorio,R0060,Buenos Aires,9990,web
S001176,2026-04-15T00:00:00+00:00,SKU018,recarga,R0102,Buenos Aires,3490,estacion
S001177,2026-02-23T02:00:00+00:00,SKU035,seguro,R0012,Cordoba,9790,estacion
S001178,2026-05-07T16:00:00+00:00,SKU030,accesorio,R0078,Cordoba,3290,web
S001179,2026-04-29T07:00:00+00:00,SKU001,pase,R0042,Buenos Aires,14990,app
S001180,2026-06-07T20:00:00+00:00,SKU040,seguro,R0062,Buenos Aires,5990,web
S001181,2026-04-25T23:00:00+00:00,SKU011,recarga,R0073,Cordoba,9790,app
S001182,2026-04-27T12:00:00+00:00,SKU018,recarga,R0044,Buenos Aires,3490,estacion
S001183,2026-02-28T00:00:00+00:00,SKU014,recarga,R0054,Cordoba,3290,app
S001184,2026-05-13T00:00:00+00:00,SKU018,recarga,R0083,Cordoba,3290,web
S001185,2026-03-13T17:00:00+00:00,SKU023,accesorio,R0111,Buenos Aires,14990,app
S001186,2026-01-31T05:00:00+00:00,SKU017,recarga,R0081,Cordoba,1890,app
S001187,2026-03-04T22:00:00+00:00,SKU027,accesorio,R0046,Buenos Aires,9990,app
S001188,2026-06-02T16:00:00+00:00,SKU018,recarga,R0111,Cordoba,3290,app
S001189,2026-02-24T08:00:00+00:00,SKU039,seguro,R0077,Buenos Aires,14990,app
S001190,2026-03-15T18:00:00+00:00,SKU025,accesorio,R0091,Buenos Aires,1990,app
S001191,2026-01-29T09:00:00+00:00,SKU027,accesorio,R0097,Buenos Aires,9990,web
S001192,2026-02-12T06:00:00+00:00,SKU024,accesorio,R0074,Buenos Aires,1990,app
S001193,2026-01-15T08:00:00+00:00,SKU030,accesorio,R0044,Buenos Aires,3490,app
S001194,2026-03-30T13:00:00+00:00,SKU005,pase,R0045,Cordoba,5790,app
S001195,2026-06-02T12:00:00+00:00,SKU023,accesorio,R0022,Cordoba,5790,app
S001196,2026-04-24T02:00:00+00:00,SKU004,pase,R0073,Buenos Aires,9990,estacion
S001197,2026-03-30T18:00:00+00:00,SKU003,pase,R0057,Cordoba,1890,web
S001198,2026-02-23T12:00:00+00:00,SKU021,accesorio,R0092,Buenos Aires,9990,web
S001199,2026-06-05T21:00:00+00:00,SKU024,accesorio,R0107,Buenos Aires,1990,web
S001200,2026-04-06T17:00:00+00:00,SKU010,pase,R0099,Cordoba,1890,estacion
S001201,2026-03-26T02:00:00+00:00,SKU031,seguro,R0108,Cordoba,1890,web
S001202,2026-03-20T01:00:00+00:00,SKU011,recarga,R0047,Cordoba,9790,app
S001203,2026-06-08T10:00:00+00:00,SKU012,recarga,R0046,Buenos Aires,1990,estacion
S001204,2026-02-02T18:00:00+00:00,SKU013,recarga,R0060,Cordoba,5790,app
S001205,2026-04-11T10:00:00+00:00,SKU005,pase,R0019,Cordoba,5790,web
S001206,2026-03-12T11:00:00+00:00,SKU005,pase,R0055,Cordoba,5790,app
S001207,2026-02-13T02:00:00+00:00,SKU030,accesorio,R0075,Buenos Aires,3490,app
S001208,2026-05-27T05:00:00+00:00,SKU011,recarga,R0033,Buenos Aires,3490,estacion
S001209,2026-02-09T10:00:00+00:00,SKU036,seguro,R0004,Buenos Aires,9990,web
S001210,2026-04-20T11:00:00+00:00,SKU004,pase,R0058,Cordoba,1890,app
S001211,2026-02-07T06:00:00+00:00,SKU028,accesorio,R0034,Cordoba,9790,estacion
S001212,2026-05-02T01:00:00+00:00,SKU031,seguro,R0099,Buenos Aires,9990,estacion
S001213,2026-01-24T18:00:00+00:00,SKU028,accesorio,R0093,Cordoba,9790,estacion
S001214,2026-05-06T02:00:00+00:00,SKU002,pase,R0036,Buenos Aires,9990,app
S001215,2026-04-18T13:00:00+00:00,SKU020,recarga,R0045,Cordoba,5790,web
S001216,2026-03-05T01:00:00+00:00,SKU036,seguro,R0100,Buenos Aires,9990,estacion
S001217,2026-04-07T09:00:00+00:00,SKU003,pase,R0033,Cordoba,1890,app
S001218,2026-06-06T22:00:00+00:00,SKU002,pase,R0056,Cordoba,3290,web
S001219,2026-05-16T09:00:00+00:00,SKU035,seguro,R0016,Buenos Aires,1990,estacion
S001220,2026-05-14T00:00:00+00:00,SKU025,accesorio,R0009,Buenos Aires,1990,estacion
S001221,2026-02-11T22:00:00+00:00,SKU010,pase,R0061,Buenos Aires,9990,app
S001222,2026-05-06T10:00:00+00:00,SKU004,pase,R0107,Buenos Aires,9990,app
S001223,2026-02-15T04:00:00+00:00,SKU004,pase,R0040,Buenos Aires,9990,web
S001224,2026-01-19T01:00:00+00:00,SKU019,recarga,R0013,Cordoba,5790,web
S001225,2026-05-31T14:00:00+00:00,SKU034,seguro,R0048,Cordoba,5790,web
S001226,2026-03-05T08:00:00+00:00,SKU019,recarga,R0095,Cordoba,5790,estacion
S001227,2026-02-20T09:00:00+00:00,SKU026,accesorio,R0099,Cordoba,3290,estacion
S001228,2026-02-14T00:00:00+00:00,SKU020,recarga,R0111,Buenos Aires,1990,app
S001229,2026-01-17T14:00:00+00:00,SKU033,seguro,R0084,Buenos Aires,5990,estacion
S001230,2026-05-11T03:00:00+00:00,SKU039,seguro,R0104,Cordoba,5790,estacion
S001231,2026-02-17T01:00:00+00:00,SKU012,recarga,R0116,Cordoba,1890,estacion
S001232,2026-01-28T08:00:00+00:00,SKU012,recarga,R0116,Buenos Aires,1990,app
S001233,2026-04-26T01:00:00+00:00,SKU003,pase,R0004,Buenos Aires,3490,web
S001234,2026-03-28T07:00:00+00:00,SKU014,recarga,R0033,Cordoba,3290,web
S001235,2026-03-15T23:00:00+00:00,SKU008,pase,R0114,Cordoba,9790,web
S001236,2026-03-09T21:00:00+00:00,SKU011,recarga,R0030,Buenos Aires,3490,web
S001237,2026-02-16T19:00:00+00:00,SKU024,accesorio,R0020,Buenos Aires,1990,estacion
S001238,2026-02-24T20:00:00+00:00,SKU028,accesorio,R0096,Cordoba,9790,estacion
S001239,2026-03-10T02:00:00+00:00,SKU026,accesorio,R0086,Cordoba,3290,web
S001240,2026-06-09T03:00:00+00:00,SKU025,accesorio,R0023,Buenos Aires,1990,app
S001241,2026-01-16T23:00:00+00:00,SKU002,pase,R0071,Cordoba,3290,estacion
S001242,2026-01-23T08:00:00+00:00,SKU023,accesorio,R0010,Cordoba,5790,app
S001243,2026-05-04T10:00:00+00:00,SKU029,accesorio,R0054,Buenos Aires,9990,app
S001244,2026-03-03T04:00:00+00:00,SKU019,recarga,R0032,Buenos Aires,3490,app
S001245,2026-02-03T13:00:00+00:00,SKU002,pase,R0102,Buenos Aires,9990,app
S001246,2026-03-09T07:00:00+00:00,SKU027,accesorio,R0064,Buenos Aires,9990,estacion
S001247,2026-05-01T23:00:00+00:00,SKU038,seguro,R0043,Cordoba,3290,app
S001248,2026-02-18T07:00:00+00:00,SKU026,accesorio,R0041,Cordoba,3290,web
S001249,2026-04-03T01:00:00+00:00,SKU008,pase,R0052,Cordoba,9790,estacion
S001250,2026-01-21T13:00:00+00:00,SKU031,seguro,R0078,Buenos Aires,9990,web
S001251,2026-04-30T11:00:00+00:00,SKU010,pase,R0108,Buenos Aires,9990,app
S001252,2026-05-21T05:00:00+00:00,SKU035,seguro,R0020,Buenos Aires,1990,app
S001253,2026-05-28T04:00:00+00:00,SKU026,accesorio,R0077,Cordoba,3290,web
S001254,2026-06-03T22:00:00+00:00,SKU017,recarga,R0052,Cordoba,1890,web
S001255,2026-03-30T12:00:00+00:00,SKU028,accesorio,R0035,Buenos Aires,5990,app
S001256,2026-02-21T09:00:00+00:00,SKU036,seguro,R0070,Buenos Aires,9990,app
S001257,2026-03-17T02:00:00+00:00,SKU014,recarga,R0022,Cordoba,3290,app
S001258,2026-03-16T22:00:00+00:00,SKU027,accesorio,R0008,Cordoba,3290,app
S001259,2026-06-06T04:00:00+00:00,SKU017,recarga,R0039,Cordoba,1890,web
S001260,2026-03-07T05:00:00+00:00,SKU012,recarga,R0067,Cordoba,1890,app
S001261,2026-04-28T06:00:00+00:00,SKU038,seguro,R0059,Buenos Aires,1990,web
S001262,2026-06-09T19:00:00+00:00,SKU011,recarga,R0088,Cordoba,9790,app
S001263,2026-02-11T13:00:00+00:00,SKU026,accesorio,R0015,Cordoba,3290,estacion
S001264,2026-04-11T16:00:00+00:00,SKU038,seguro,R0093,Cordoba,3290,estacion
S001265,2026-03-24T05:00:00+00:00,SKU010,pase,R0017,Buenos Aires,9990,web
S001266,2026-03-09T07:00:00+00:00,SKU040,seguro,R0076,Cordoba,5790,estacion
S001267,2026-03-22T00:00:00+00:00,SKU036,seguro,R0112,Buenos Aires,9990,app
S001268,2026-06-13T05:00:00+00:00,SKU003,pase,R0015,Cordoba,1890,web
S001269,2026-05-21T22:00:00+00:00,SKU005,pase,R0087,Buenos Aires,5990,app
S001270,2026-01-22T03:00:00+00:00,SKU006,pase,R0029,Cordoba,9790,web
S001271,2026-03-16T19:00:00+00:00,SKU018,recarga,R0009,Buenos Aires,3490,estacion
S001272,2026-03-28T21:00:00+00:00,SKU003,pase,R0114,Cordoba,1890,app
S001273,2026-05-01T17:00:00+00:00,SKU039,seguro,R0091,Cordoba,5790,app
S001274,2026-05-15T02:00:00+00:00,SKU029,accesorio,R0040,Cordoba,1890,app
S001275,2026-01-17T22:00:00+00:00,SKU001,pase,R0047,Buenos Aires,14990,estacion
S001276,2026-03-03T20:00:00+00:00,SKU020,recarga,R0023,Buenos Aires,1990,app
S001277,2026-01-19T10:00:00+00:00,SKU002,pase,R0092,Cordoba,3290,web
S001278,2026-02-20T03:00:00+00:00,SKU028,accesorio,R0072,Buenos Aires,5990,web
S001279,2026-03-28T00:00:00+00:00,SKU027,accesorio,R0091,Cordoba,3290,app
S001280,2026-04-20T00:00:00+00:00,SKU021,accesorio,R0055,Buenos Aires,9990,app
S001281,2026-03-22T22:00:00+00:00,SKU019,recarga,R0074,Cordoba,5790,web
S001282,2026-02-23T17:00:00+00:00,SKU025,accesorio,R0064,Cordoba,9790,estacion
S001283,2026-05-01T01:00:00+00:00,SKU028,accesorio,R0022,Buenos Aires,5990,web
S001284,2026-03-06T15:00:00+00:00,SKU018,recarga,R0080,Buenos Aires,3490,app
S001285,2026-02-14T23:00:00+00:00,SKU006,pase,R0015,Buenos Aires,9990,web
S001286,2026-05-17T09:00:00+00:00,SKU037,seguro,R0064,Buenos Aires,14990,app
S001287,2026-04-03T09:00:00+00:00,SKU027,accesorio,R0066,Cordoba,3290,app
S001288,2026-05-11T06:00:00+00:00,SKU029,accesorio,R0013,Cordoba,1890,app
S001289,2026-05-07T17:00:00+00:00,SKU037,seguro,R0057,Buenos Aires,14990,app
S001290,2026-03-15T22:00:00+00:00,SKU027,accesorio,R0010,Buenos Aires,9990,estacion
S001291,2026-03-21T16:00:00+00:00,SKU030,accesorio,R0046,Cordoba,3290,app
S001292,2026-03-14T20:00:00+00:00,SKU009,pase,R0041,Buenos Aires,5990,web
S001293,2026-02-05T04:00:00+00:00,SKU011,recarga,R0040,Buenos Aires,3490,app
S001294,2026-04-18T21:00:00+00:00,SKU026,accesorio,R0117,Buenos Aires,9990,app
S001295,2026-04-22T05:00:00+00:00,SKU018,recarga,R0010,Cordoba,3290,app
S001296,2026-02-11T16:00:00+00:00,SKU030,accesorio,R0069,Buenos Aires,3490,estacion
S001297,2026-01-23T05:00:00+00:00,SKU017,recarga,R0060,Buenos Aires,5990,web
S001298,2026-04-02T20:00:00+00:00,SKU025,accesorio,R0066,Buenos Aires,1990,estacion
S001299,2026-04-17T04:00:00+00:00,SKU031,seguro,R0044,Buenos Aires,9990,estacion
S001300,2026-04-19T19:00:00+00:00,SKU006,pase,R0013,Cordoba,9790,app
S001301,2026-05-25T05:00:00+00:00,SKU017,recarga,R0031,Buenos Aires,5990,app
S001302,2026-05-21T19:00:00+00:00,SKU002,pase,R0116,Cordoba,3290,app
S001303,2026-01-27T14:00:00+00:00,SKU015,recarga,R0091,Cordoba,3290,app
S001304,2026-05-26T15:00:00+00:00,SKU040,seguro,R0057,Buenos Aires,5990,web
S001305,2026-03-27T19:00:00+00:00,SKU003,pase,R0014,Cordoba,1890,web
S001306,2026-06-02T09:00:00+00:00,SKU013,recarga,R0012,Cordoba,5790,web
S001307,2026-04-17T00:00:00+00:00,SKU027,accesorio,R0044,Cordoba,3290,estacion
S001308,2026-05-12T05:00:00+00:00,SKU031,seguro,R0000,Buenos Aires,9990,web
S001309,2026-06-10T15:00:00+00:00,SKU019,recarga,R0042,Buenos Aires,3490,app
S001310,2026-03-19T03:00:00+00:00,SKU027,accesorio,R0041,Buenos Aires,9990,app
S001311,2026-03-09T22:00:00+00:00,SKU031,seguro,R0103,Cordoba,1890,app
S001312,2026-05-26T20:00:00+00:00,SKU005,pase,R0035,Cordoba,5790,app
S001313,2026-01-24T23:00:00+00:00,SKU028,accesorio,R0014,Buenos Aires,5990,app
S001314,2026-05-08T03:00:00+00:00,SKU029,accesorio,R0018,Cordoba,1890,estacion
S001315,2026-05-28T13:00:00+00:00,SKU008,pase,R0061,Buenos Aires,1990,app
S001316,2026-02-18T09:00:00+00:00,SKU012,recarga,R0068,Buenos Aires,1990,app
S001317,2026-03-02T13:00:00+00:00,SKU012,recarga,R0096,Buenos Aires,1990,app
S001318,2026-06-07T08:00:00+00:00,SKU035,seguro,R0089,Buenos Aires,1990,app
S001319,2026-02-02T10:00:00+00:00,SKU012,recarga,R0072,Buenos Aires,1990,app
S001320,2026-05-12T10:00:00+00:00,SKU023,accesorio,R0119,Cordoba,5790,web
S001321,2026-05-07T10:00:00+00:00,SKU002,pase,R0107,Cordoba,3290,web
S001322,2026-02-12T01:00:00+00:00,SKU034,seguro,R0085,Cordoba,5790,estacion
